Study-object,Files,Method,Files,Method,LevenDistance
1,38,cc.txt-1,47,main.txt,67
1,38,cc.txt-1,39,main.txt,86
1,38,cc.txt-1,35,lenth.txt,64
1,38,cc.txt-1,56,main.txt,64
1,38,cc.txt-1,99,gcd.txt,47
1,38,cc.txt-1,55,gcd.txt,45
1,38,cc.txt-1,7,main.txt,72
1,38,cc.txt-1,9,main.txt,66
1,38,cc.txt-1,31,gcd.txt,57
1,38,cc.txt-1,9,test_on_input_errors.txt,48
1,38,cc.txt-1,66,prov.txt,47
1,38,cc.txt-1,25,findbig.txt,56
1,38,cc.txt-1,29,gcd.txt,47
1,38,cc.txt-1,19,powerofq.txt,19
1,38,cc.txt-1,79,findgen.txt,54
1,38,cc.txt-1,44,main.txt,78
1,38,cc.txt-1,1,gcd.txt,46
1,38,cc.txt-1,41,gdc.txt,51
1,38,cc.txt-1,29,powcheck.txt,40
1,38,cc.txt-1,4,main.txt,74
1,38,cc.txt-1,13,gcd.txt,39
1,38,cc.txt-1,46,minpot2.txt,40
1,38,cc.txt-1,54,solvesmall.txt,46
1,38,cc.txt-1,5,main.txt,79
1,38,cc.txt-1,77,check.txt,48
1,38,cc.txt-1,42,gcd.txt,45
1,38,cc.txt-1,19,gcd.txt,52
1,38,cc.txt-1,68,ispoweroftwo.txt,45
1,38,cc.txt-1,56,conv_str2double.txt,75
1,38,cc.txt-1,23,g.txt,62
1,38,cc.txt-1,78,main.txt,73
1,37,main.txt-1,9,shortest.txt,81
1,37,main.txt-1,47,check.txt,77
1,37,main.txt-1,30,main.txt,42
1,37,main.txt-1,98,main.txt,45
1,37,main.txt-1,17,gcd.txt,84
1,37,main.txt-1,34,main.txt,35
1,37,main.txt-1,65,main.txt,37
1,37,main.txt-1,66,main.txt,53
1,37,main.txt-1,38,g.txt,78
1,37,main.txt-1,80,main.txt,44
1,37,main.txt-1,75,powr.txt,76
1,37,main.txt-1,11,main.txt,35
1,37,main.txt-1,94,main.txt,85
1,37,main.txt-1,80,gcd.txt,80
1,37,main.txt-1,12,gcd.txt,84
1,37,main.txt-1,67,main.txt,49
1,37,main.txt-1,57,main.txt,43
1,37,main.txt-1,50,main.txt,49
1,37,main.txt-1,46,ispot2.txt,75
1,37,main.txt-1,12,main.txt,45
1,37,main.txt-1,41,betterpower.txt,77
1,37,main.txt-1,24,euclid.txt,82
1,37,main.txt-1,33,gen.txt,67
1,37,main.txt-1,64,t.txt,68
1,37,main.txt-1,45,ispow2.txt,73
1,37,main.txt-1,41,main.txt,50
1,37,main.txt-1,27,desc.txt,84
1,37,main.txt-1,40,main.txt,53
1,37,main.txt-1,94,read.txt,65
1,37,main.txt-1,23,main.txt,40
1,37,main.txt-1,59,gcd.txt,80
1,37,main.txt-1,10,main.txt,37
1,37,main.txt-1,86,mcd.txt,80
1,37,main.txt-1,26,gcd.txt,87
1,37,main.txt-1,8,gcd.txt,82
1,37,main.txt-1,14,main.txt,30
1,37,main.txt-1,58,main.txt,42
1,37,main.txt-1,83,main.txt,45
1,37,main.txt-1,17,main.txt,44
1,37,main.txt-1,46,elaboracaso.txt,58
1,37,main.txt-1,62,main.txt,36
1,37,main.txt-1,20,analyse.txt,65
1,37,main.txt-1,60,main.txt,57
1,37,main.txt-1,72,main.txt,39
1,37,main.txt-1,15,gcd.txt,80
1,37,main.txt-1,31,main.txt,35
1,37,main.txt-1,16,main.txt,45
1,37,main.txt-1,73,main.txt,39
1,37,main.txt-1,51,main.txt,57
1,37,main.txt-1,76,powerof2.txt,78
1,37,main.txt-1,26,main.txt,46
1,37,main.txt-1,28,mylog2.txt,82
1,37,main.txt-1,63,main.txt,36
1,37,main.txt-1,92,gcd.txt,85
1,37,main.txt-1,42,solve.txt,77
1,37,main.txt-1,46,euclide.txt,76
1,37,main.txt-1,90,gcd.txt,82
1,37,main.txt-1,1,main.txt,42
1,37,main.txt-1,84,main.txt,57
1,37,main.txt-1,13,power2.txt,73
1,37,main.txt-1,90,ispoweroftwo.txt,75
1,37,main.txt-1,70,main.txt,49
1,37,main.txt-1,22,ispoweroftwo.txt,71
1,37,main.txt-1,50,gcd.txt,78
1,37,main.txt-1,89,main.txt,40
1,37,main.txt-1,100,gcd.txt,88,
1,37,main.txt-1,85,low.txt,59
1,37,main.txt-1,4,exec.txt,70
1,37,main.txt-1,7,getint.txt,67
1,37,main.txt-1,66,gcd.txt,71
1,37,main.txt-1,94,test.txt,56
1,37,main.txt-1,77,gcd.txt,85
1,37,main.txt-1,88,gcd.txt,84
1,37,main.txt-1,48,main.txt,36
1,37,main.txt-1,2,main.txt,48
1,37,main.txt-1,33,main.txt,39
1,37,main.txt-1,69,main.txt,43
1,37,main.txt-1,35,main.txt,50
1,37,main.txt-1,42,main.txt,50
1,37,main.txt-1,99,main.txt,35
1,37,main.txt-1,82,gcd.txt,78
1,37,main.txt-1,96,gcd.txt,87
1,37,main.txt-1,22,elf.txt,84
1,37,main.txt-1,80,ispoweroftwo.txt,87
1,37,main.txt-1,12,is_valid.txt,80
1,37,main.txt-1,92,main.txt,41
1,37,main.txt-1,64,main.txt,43
1,37,main.txt-1,67,gcd.txt,79
1,37,main.txt-1,25,main.txt,59
1,37,main.txt-1,32,main.txt,46
1,37,main.txt-1,41,ispowerof2.txt,73
1,37,main.txt-1,18,main.txt,49
1,37,main.txt-1,61,gcd.txt,85
1,37,main.txt-1,77,search.txt,83
1,37,main.txt-1,19,main.txt,41
1,37,main.txt-1,9,short_it.txt,68
1,37,main.txt-1,54,print_case.txt,84
1,37,main.txt-1,24,main.txt,42
1,37,main.txt-1,22,gcd.txt,84
1,37,main.txt-1,89,gcd.txt,83
1,37,main.txt-1,74,gcd.txt,66
1,37,main.txt-1,32,find.txt,75
1,37,main.txt-1,34,gcd.txt,84
1,37,main.txt-1,95,main.txt,47
1,37,main.txt-1,28,gcd.txt,81
1,37,main.txt-1,58,gcd.txt,80
1,37,main.txt-1,51,solve.txt,58
1,37,main.txt-1,94,count.txt,87
1,37,main.txt-1,47,check1.txt,83
1,37,main.txt-1,13,main.txt,45
1,37,main.txt-1,68,gcd.txt,76
1,37,main.txt-1,29,llg.txt,83
1,37,main.txt-1,74,main.txt,26
1,37,main.txt-1,91,main.txt,72
1,37,main.txt-1,33,check.txt,75
1,37,main.txt-1,46,main.txt,53
1,37,main.txt-1,43,main.txt,33
1,37,main.txt-1,38,main.txt,51
1,37,main.txt-1,6,main.txt,46
1,37,main.txt-1,85,main.txt,50
1,37,main.txt-1,45,getgen.txt,77
1,37,main.txt-1,93,gcd.txt,85
1,37,main.txt-1,48,bbb.txt,84
1,37,main.txt-1,4,calc.txt,76
1,37,main.txt-1,71,main.txt,39
1,37,main.txt-1,4,common.txt,84
1,37,main.txt-1,15,main.txt,47
1,37,main.txt-1,91,is_power_of_2.txt,68
1,37,main.txt-1,81,main.txt,38
1,37,main.txt-1,24,reduction.txt,90
1,37,main.txt-1,47,main.txt,51
1,37,main.txt-1,39,main.txt,56
1,37,main.txt-1,35,lenth.txt,87
1,37,main.txt-1,56,main.txt,54
1,37,main.txt-1,99,gcd.txt,84
1,37,main.txt-1,55,gcd.txt,78
1,37,main.txt-1,7,main.txt,39
1,37,main.txt-1,9,main.txt,51
1,37,main.txt-1,31,gcd.txt,87
1,37,main.txt-1,9,test_on_input_errors.txt,77
1,37,main.txt-1,66,prov.txt,59
1,37,main.txt-1,25,findbig.txt,63
1,37,main.txt-1,29,gcd.txt,84
1,37,main.txt-1,19,powerofq.txt,79
1,37,main.txt-1,79,findgen.txt,62
1,37,main.txt-1,44,main.txt,39
1,37,main.txt-1,1,gcd.txt,85
1,37,main.txt-1,41,gdc.txt,76
1,37,main.txt-1,29,powcheck.txt,82
1,37,main.txt-1,4,main.txt,43
1,37,main.txt-1,13,gcd.txt,82
1,37,main.txt-1,46,minpot2.txt,79
1,37,main.txt-1,54,solvesmall.txt,75
1,37,main.txt-1,5,main.txt,39
1,37,main.txt-1,77,check.txt,75
1,37,main.txt-1,42,gcd.txt,82
1,37,main.txt-1,19,gcd.txt,80
1,37,main.txt-1,68,ispoweroftwo.txt,71
1,37,main.txt-1,56,conv_str2double.txt,51
1,37,main.txt-1,23,g.txt,88
1,37,main.txt-1,78,main.txt,44
1,37,main.txt-1,38,cc.txt,76
1,77,main.txt-1,9,shortest.txt,78
1,77,main.txt-1,47,check.txt,72
1,77,main.txt-1,30,main.txt,37
1,77,main.txt-1,98,main.txt,35
1,77,main.txt-1,17,gcd.txt,80
1,77,main.txt-1,34,main.txt,26
1,77,main.txt-1,65,main.txt,48
1,77,main.txt-1,66,main.txt,36
1,77,main.txt-1,38,g.txt,74
1,77,main.txt-1,80,main.txt,42
1,77,main.txt-1,75,powr.txt,72
1,77,main.txt-1,11,main.txt,42
1,77,main.txt-1,94,main.txt,79
1,77,main.txt-1,80,gcd.txt,74
1,77,main.txt-1,12,gcd.txt,79
1,77,main.txt-1,67,main.txt,45
1,77,main.txt-1,57,main.txt,35
1,77,main.txt-1,50,main.txt,38
1,77,main.txt-1,46,ispot2.txt,72
1,77,main.txt-1,12,main.txt,43
1,77,main.txt-1,41,betterpower.txt,71
1,77,main.txt-1,24,euclid.txt,75
1,77,main.txt-1,33,gen.txt,67
1,77,main.txt-1,64,t.txt,69
1,77,main.txt-1,45,ispow2.txt,69
1,77,main.txt-1,41,main.txt,50
1,77,main.txt-1,27,desc.txt,78
1,77,main.txt-1,40,main.txt,61
1,77,main.txt-1,94,read.txt,47
1,77,main.txt-1,23,main.txt,50
1,77,main.txt-1,59,gcd.txt,76
1,77,main.txt-1,10,main.txt,45
1,77,main.txt-1,86,mcd.txt,75
1,77,main.txt-1,26,gcd.txt,82
1,77,main.txt-1,8,gcd.txt,76
1,77,main.txt-1,14,main.txt,56
1,77,main.txt-1,58,main.txt,51
1,77,main.txt-1,83,main.txt,37
1,77,main.txt-1,17,main.txt,52
1,77,main.txt-1,46,elaboracaso.txt,55
1,77,main.txt-1,62,main.txt,38
1,77,main.txt-1,20,analyse.txt,68
1,77,main.txt-1,60,main.txt,47
1,77,main.txt-1,72,main.txt,52
1,77,main.txt-1,15,gcd.txt,76
1,77,main.txt-1,31,main.txt,42
1,77,main.txt-1,16,main.txt,30
1,77,main.txt-1,73,main.txt,40
1,77,main.txt-1,51,main.txt,40
1,77,main.txt-1,76,powerof2.txt,72
1,77,main.txt-1,26,main.txt,36
1,77,main.txt-1,28,mylog2.txt,76
1,77,main.txt-1,63,main.txt,45
1,77,main.txt-1,92,gcd.txt,80
1,77,main.txt-1,42,solve.txt,72
1,77,main.txt-1,46,euclide.txt,72
1,77,main.txt-1,90,gcd.txt,77
1,77,main.txt-1,1,main.txt,39
1,77,main.txt-1,84,main.txt,41
1,77,main.txt-1,13,power2.txt,70
1,77,main.txt-1,90,ispoweroftwo.txt,70
1,77,main.txt-1,70,main.txt,45
1,77,main.txt-1,22,ispoweroftwo.txt,65
1,77,main.txt-1,50,gcd.txt,70
1,77,main.txt-1,89,main.txt,58
1,77,main.txt-1,100,gcd.txt,83,
1,77,main.txt-1,85,low.txt,66
1,77,main.txt-1,4,exec.txt,64
1,77,main.txt-1,7,getint.txt,67
1,77,main.txt-1,66,gcd.txt,67
1,77,main.txt-1,94,test.txt,54
1,77,main.txt-1,77,gcd.txt,80
1,77,main.txt-1,88,gcd.txt,79
1,77,main.txt-1,48,main.txt,53
1,77,main.txt-1,2,main.txt,52
1,77,main.txt-1,33,main.txt,39
1,77,main.txt-1,69,main.txt,49
1,77,main.txt-1,35,main.txt,48
1,77,main.txt-1,42,main.txt,45
1,77,main.txt-1,99,main.txt,48
1,77,main.txt-1,82,gcd.txt,74
1,77,main.txt-1,96,gcd.txt,82
1,77,main.txt-1,22,elf.txt,78
1,77,main.txt-1,80,ispoweroftwo.txt,82
1,77,main.txt-1,12,is_valid.txt,76
1,77,main.txt-1,92,main.txt,41
1,77,main.txt-1,64,main.txt,42
1,77,main.txt-1,67,gcd.txt,73
1,77,main.txt-1,25,main.txt,49
1,77,main.txt-1,32,main.txt,50
1,77,main.txt-1,41,ispowerof2.txt,71
1,77,main.txt-1,18,main.txt,26
1,77,main.txt-1,61,gcd.txt,80
1,77,main.txt-1,77,search.txt,77
1,77,main.txt-1,19,main.txt,49
1,77,main.txt-1,9,short_it.txt,69
1,77,main.txt-1,54,print_case.txt,76
1,77,main.txt-1,24,main.txt,55
1,77,main.txt-1,22,gcd.txt,80
1,77,main.txt-1,89,gcd.txt,78
1,77,main.txt-1,74,gcd.txt,69
1,77,main.txt-1,32,find.txt,69
1,77,main.txt-1,34,gcd.txt,79
1,77,main.txt-1,95,main.txt,48
1,77,main.txt-1,28,gcd.txt,75
1,77,main.txt-1,58,gcd.txt,76
1,77,main.txt-1,51,solve.txt,65
1,77,main.txt-1,94,count.txt,83
1,77,main.txt-1,47,check1.txt,77
1,77,main.txt-1,13,main.txt,43
1,77,main.txt-1,68,gcd.txt,68
1,77,main.txt-1,29,llg.txt,77
1,77,main.txt-1,74,main.txt,50
1,77,main.txt-1,91,main.txt,78
1,77,main.txt-1,33,check.txt,73
1,77,main.txt-1,46,main.txt,54
1,77,main.txt-1,43,main.txt,44
1,77,main.txt-1,38,main.txt,34
1,77,main.txt-1,6,main.txt,47
1,77,main.txt-1,85,main.txt,67
1,77,main.txt-1,45,getgen.txt,72
1,77,main.txt-1,93,gcd.txt,80
1,77,main.txt-1,48,bbb.txt,79
1,77,main.txt-1,4,calc.txt,71
1,77,main.txt-1,71,main.txt,52
1,77,main.txt-1,4,common.txt,79
1,77,main.txt-1,15,main.txt,43
1,77,main.txt-1,91,is_power_of_2.txt,69
1,77,main.txt-1,81,main.txt,54
1,77,main.txt-1,24,reduction.txt,86
1,77,main.txt-1,47,main.txt,38
1,77,main.txt-1,39,main.txt,66
1,77,main.txt-1,35,lenth.txt,82
1,77,main.txt-1,56,main.txt,37
1,77,main.txt-1,99,gcd.txt,79
1,77,main.txt-1,55,gcd.txt,69
1,77,main.txt-1,7,main.txt,53
1,77,main.txt-1,9,main.txt,39
1,77,main.txt-1,31,gcd.txt,82
1,77,main.txt-1,9,test_on_input_errors.txt,75
1,77,main.txt-1,66,prov.txt,61
1,77,main.txt-1,25,findbig.txt,58
1,77,main.txt-1,29,gcd.txt,79
1,77,main.txt-1,19,powerofq.txt,74
1,77,main.txt-1,79,findgen.txt,61
1,77,main.txt-1,44,main.txt,52
1,77,main.txt-1,1,gcd.txt,80
1,77,main.txt-1,41,gdc.txt,70
1,77,main.txt-1,29,powcheck.txt,77
1,77,main.txt-1,4,main.txt,46
1,77,main.txt-1,13,gcd.txt,76
1,77,main.txt-1,46,minpot2.txt,73
1,77,main.txt-1,54,solvesmall.txt,71
1,77,main.txt-1,5,main.txt,39
1,77,main.txt-1,77,check.txt,69
1,77,main.txt-1,42,gcd.txt,76
1,77,main.txt-1,19,gcd.txt,76
1,77,main.txt-1,68,ispoweroftwo.txt,65
1,77,main.txt-1,56,conv_str2double.txt,64
1,77,main.txt-1,23,g.txt,83
1,77,main.txt-1,78,main.txt,48
1,77,main.txt-1,38,cc.txt,73
1,77,main.txt-1,37,main.txt,50
1,21,main.txt-1,9,shortest.txt,81
1,21,main.txt-1,47,check.txt,76
1,21,main.txt-1,30,main.txt,36
1,21,main.txt-1,98,main.txt,53
1,21,main.txt-1,17,gcd.txt,84
1,21,main.txt-1,34,main.txt,44
1,21,main.txt-1,65,main.txt,38
1,21,main.txt-1,66,main.txt,53
1,21,main.txt-1,38,g.txt,78
1,21,main.txt-1,80,main.txt,49
1,21,main.txt-1,75,powr.txt,75
1,21,main.txt-1,11,main.txt,33
1,21,main.txt-1,94,main.txt,85
1,21,main.txt-1,80,gcd.txt,80
1,21,main.txt-1,12,gcd.txt,84
1,21,main.txt-1,67,main.txt,51
1,21,main.txt-1,57,main.txt,33
1,21,main.txt-1,50,main.txt,54
1,21,main.txt-1,46,ispot2.txt,74
1,21,main.txt-1,12,main.txt,39
1,21,main.txt-1,41,betterpower.txt,76
1,21,main.txt-1,24,euclid.txt,81
1,21,main.txt-1,33,gen.txt,65
1,21,main.txt-1,64,t.txt,67
1,21,main.txt-1,45,ispow2.txt,72
1,21,main.txt-1,41,main.txt,46
1,21,main.txt-1,27,desc.txt,84
1,21,main.txt-1,40,main.txt,52
1,21,main.txt-1,94,read.txt,65
1,21,main.txt-1,23,main.txt,44
1,21,main.txt-1,59,gcd.txt,79
1,21,main.txt-1,10,main.txt,36
1,21,main.txt-1,86,mcd.txt,79
1,21,main.txt-1,26,gcd.txt,87
1,21,main.txt-1,8,gcd.txt,81
1,21,main.txt-1,14,main.txt,32
1,21,main.txt-1,58,main.txt,46
1,21,main.txt-1,83,main.txt,41
1,21,main.txt-1,17,main.txt,49
1,21,main.txt-1,46,elaboracaso.txt,59
1,21,main.txt-1,62,main.txt,46
1,21,main.txt-1,20,analyse.txt,66
1,21,main.txt-1,60,main.txt,55
1,21,main.txt-1,72,main.txt,37
1,21,main.txt-1,15,gcd.txt,80
1,21,main.txt-1,31,main.txt,25
1,21,main.txt-1,16,main.txt,38
1,21,main.txt-1,73,main.txt,47
1,21,main.txt-1,51,main.txt,53
1,21,main.txt-1,76,powerof2.txt,76
1,21,main.txt-1,26,main.txt,34
1,21,main.txt-1,28,mylog2.txt,82
1,21,main.txt-1,63,main.txt,38
1,21,main.txt-1,92,gcd.txt,85
1,21,main.txt-1,42,solve.txt,76
1,21,main.txt-1,46,euclide.txt,76
1,21,main.txt-1,90,gcd.txt,82
1,21,main.txt-1,1,main.txt,38
1,21,main.txt-1,84,main.txt,54
1,21,main.txt-1,13,power2.txt,72
1,21,main.txt-1,90,ispoweroftwo.txt,75
1,21,main.txt-1,70,main.txt,43
1,21,main.txt-1,22,ispoweroftwo.txt,70
1,21,main.txt-1,50,gcd.txt,77
1,21,main.txt-1,89,main.txt,39
1,21,main.txt-1,100,gcd.txt,88,
1,21,main.txt-1,85,low.txt,57
1,21,main.txt-1,4,exec.txt,73
1,21,main.txt-1,7,getint.txt,65
1,21,main.txt-1,66,gcd.txt,70
1,21,main.txt-1,94,test.txt,57
1,21,main.txt-1,77,gcd.txt,85
1,21,main.txt-1,88,gcd.txt,84
1,21,main.txt-1,48,main.txt,38
1,21,main.txt-1,2,main.txt,45
1,21,main.txt-1,33,main.txt,32
1,21,main.txt-1,69,main.txt,32
1,21,main.txt-1,35,main.txt,46
1,21,main.txt-1,42,main.txt,54
1,21,main.txt-1,99,main.txt,44
1,21,main.txt-1,82,gcd.txt,77
1,21,main.txt-1,96,gcd.txt,87
1,21,main.txt-1,22,elf.txt,84
1,21,main.txt-1,80,ispoweroftwo.txt,87
1,21,main.txt-1,12,is_valid.txt,80
1,21,main.txt-1,92,main.txt,25
1,21,main.txt-1,64,main.txt,37
1,21,main.txt-1,67,gcd.txt,78
1,21,main.txt-1,25,main.txt,61
1,21,main.txt-1,32,main.txt,30
1,21,main.txt-1,41,ispowerof2.txt,72
1,21,main.txt-1,18,main.txt,52
1,21,main.txt-1,61,gcd.txt,85
1,21,main.txt-1,77,search.txt,83
1,21,main.txt-1,19,main.txt,42
1,21,main.txt-1,9,short_it.txt,66
1,21,main.txt-1,54,print_case.txt,83
1,21,main.txt-1,24,main.txt,37
1,21,main.txt-1,22,gcd.txt,85
1,21,main.txt-1,89,gcd.txt,83
1,21,main.txt-1,74,gcd.txt,66
1,21,main.txt-1,32,find.txt,75
1,21,main.txt-1,34,gcd.txt,84
1,21,main.txt-1,95,main.txt,50
1,21,main.txt-1,28,gcd.txt,81
1,21,main.txt-1,58,gcd.txt,80
1,21,main.txt-1,51,solve.txt,57
1,21,main.txt-1,94,count.txt,87
1,21,main.txt-1,47,check1.txt,83
1,21,main.txt-1,13,main.txt,44
1,21,main.txt-1,68,gcd.txt,75
1,21,main.txt-1,29,llg.txt,82
1,21,main.txt-1,74,main.txt,37
1,21,main.txt-1,91,main.txt,73
1,21,main.txt-1,33,check.txt,74
1,21,main.txt-1,46,main.txt,55
1,21,main.txt-1,43,main.txt,27
1,21,main.txt-1,38,main.txt,53
1,21,main.txt-1,6,main.txt,42
1,21,main.txt-1,85,main.txt,48
1,21,main.txt-1,45,getgen.txt,76
1,21,main.txt-1,93,gcd.txt,85
1,21,main.txt-1,48,bbb.txt,84
1,21,main.txt-1,4,calc.txt,75
1,21,main.txt-1,71,main.txt,37
1,21,main.txt-1,4,common.txt,84
1,21,main.txt-1,15,main.txt,44
1,21,main.txt-1,91,is_power_of_2.txt,67
1,21,main.txt-1,81,main.txt,30
1,21,main.txt-1,24,reduction.txt,90
1,21,main.txt-1,47,main.txt,50
1,21,main.txt-1,39,main.txt,54
1,21,main.txt-1,35,lenth.txt,87
1,21,main.txt-1,56,main.txt,50
1,21,main.txt-1,99,gcd.txt,84
1,21,main.txt-1,55,gcd.txt,77
1,21,main.txt-1,7,main.txt,41
1,21,main.txt-1,9,main.txt,50
1,21,main.txt-1,31,gcd.txt,87
1,21,main.txt-1,9,test_on_input_errors.txt,77
1,21,main.txt-1,66,prov.txt,58
1,21,main.txt-1,25,findbig.txt,61
1,21,main.txt-1,29,gcd.txt,84
1,21,main.txt-1,19,powerofq.txt,78
1,21,main.txt-1,79,findgen.txt,61
1,21,main.txt-1,44,main.txt,37
1,21,main.txt-1,1,gcd.txt,85
1,21,main.txt-1,41,gdc.txt,76
1,21,main.txt-1,29,powcheck.txt,81
1,21,main.txt-1,4,main.txt,43
1,21,main.txt-1,13,gcd.txt,81
1,21,main.txt-1,46,minpot2.txt,78
1,21,main.txt-1,54,solvesmall.txt,74
1,21,main.txt-1,5,main.txt,36
1,21,main.txt-1,77,check.txt,74
1,21,main.txt-1,42,gcd.txt,82
1,21,main.txt-1,19,gcd.txt,81
1,21,main.txt-1,68,ispoweroftwo.txt,70
1,21,main.txt-1,56,conv_str2double.txt,50
1,21,main.txt-1,23,g.txt,88
1,21,main.txt-1,78,main.txt,45
1,21,main.txt-1,38,cc.txt,75
1,21,main.txt-1,37,main.txt,32
1,21,main.txt-1,77,main.txt,49
1,59,check.txt-1,9,shortest.txt,47
1,59,check.txt-1,47,check.txt,25
1,59,check.txt-1,30,main.txt,80
1,59,check.txt-1,98,main.txt,79
1,59,check.txt-1,17,gcd.txt,49
1,59,check.txt-1,34,main.txt,76
1,59,check.txt-1,65,main.txt,70
1,59,check.txt-1,66,main.txt,75
1,59,check.txt-1,38,g.txt,34
1,59,check.txt-1,80,main.txt,79
1,59,check.txt-1,75,powr.txt,18
1,59,check.txt-1,11,main.txt,71
1,59,check.txt-1,94,main.txt,65
1,59,check.txt-1,80,gcd.txt,36
1,59,check.txt-1,12,gcd.txt,46
1,59,check.txt-1,67,main.txt,81
1,59,check.txt-1,57,main.txt,71
1,59,check.txt-1,50,main.txt,79
1,59,check.txt-1,46,ispot2.txt,36
1,59,check.txt-1,12,main.txt,72
1,59,check.txt-1,41,betterpower.txt,35
1,59,check.txt-1,24,euclid.txt,63
1,59,check.txt-1,33,gen.txt,52
1,59,check.txt-1,64,t.txt,50
1,59,check.txt-1,45,ispow2.txt,31
1,59,check.txt-1,41,main.txt,82
1,59,check.txt-1,27,desc.txt,37
1,59,check.txt-1,40,main.txt,86
1,59,check.txt-1,94,read.txt,66
1,59,check.txt-1,23,main.txt,70
1,59,check.txt-1,59,gcd.txt,46
1,59,check.txt-1,10,main.txt,77
1,59,check.txt-1,86,mcd.txt,31
1,59,check.txt-1,26,gcd.txt,57
1,59,check.txt-1,8,gcd.txt,34
1,59,check.txt-1,14,main.txt,82
1,59,check.txt-1,58,main.txt,78
1,59,check.txt-1,83,main.txt,80
1,59,check.txt-1,17,main.txt,83
1,59,check.txt-1,46,elaboracaso.txt,75
1,59,check.txt-1,62,main.txt,80
1,59,check.txt-1,20,analyse.txt,66
1,59,check.txt-1,60,main.txt,80
1,59,check.txt-1,72,main.txt,80
1,59,check.txt-1,15,gcd.txt,46
1,59,check.txt-1,31,main.txt,75
1,59,check.txt-1,16,main.txt,77
1,59,check.txt-1,73,main.txt,79
1,59,check.txt-1,51,main.txt,64
1,59,check.txt-1,76,powerof2.txt,29
1,59,check.txt-1,26,main.txt,79
1,59,check.txt-1,28,mylog2.txt,45
1,59,check.txt-1,63,main.txt,78
1,59,check.txt-1,92,gcd.txt,48
1,59,check.txt-1,42,solve.txt,51
1,59,check.txt-1,46,euclide.txt,41
1,59,check.txt-1,90,gcd.txt,39
1,59,check.txt-1,1,main.txt,69
1,59,check.txt-1,84,main.txt,65
1,59,check.txt-1,13,power2.txt,38
1,59,check.txt-1,90,ispoweroftwo.txt,28
1,59,check.txt-1,70,main.txt,80
1,59,check.txt-1,22,ispoweroftwo.txt,39
1,59,check.txt-1,50,gcd.txt,47
1,59,check.txt-1,89,main.txt,83
1,59,check.txt-1,100,gcd.txt,57,
1,59,check.txt-1,85,low.txt,61
1,59,check.txt-1,4,exec.txt,63
1,59,check.txt-1,7,getint.txt,53
1,59,check.txt-1,66,gcd.txt,46
1,59,check.txt-1,94,test.txt,74
1,59,check.txt-1,77,gcd.txt,49
1,59,check.txt-1,88,gcd.txt,46
1,59,check.txt-1,48,main.txt,77
1,59,check.txt-1,2,main.txt,82
1,59,check.txt-1,33,main.txt,76
1,59,check.txt-1,69,main.txt,79
1,59,check.txt-1,35,main.txt,83
1,59,check.txt-1,42,main.txt,67
1,59,check.txt-1,99,main.txt,79
1,59,check.txt-1,82,gcd.txt,45
1,59,check.txt-1,96,gcd.txt,57
1,59,check.txt-1,22,elf.txt,53
1,59,check.txt-1,80,ispoweroftwo.txt,48
1,59,check.txt-1,12,is_valid.txt,49
1,59,check.txt-1,92,main.txt,73
1,59,check.txt-1,64,main.txt,75
1,59,check.txt-1,67,gcd.txt,33
1,59,check.txt-1,25,main.txt,82
1,59,check.txt-1,32,main.txt,78
1,59,check.txt-1,41,ispowerof2.txt,32
1,59,check.txt-1,18,main.txt,76
1,59,check.txt-1,61,gcd.txt,49
1,59,check.txt-1,77,search.txt,47
1,59,check.txt-1,19,main.txt,83
1,59,check.txt-1,9,short_it.txt,45
1,59,check.txt-1,54,print_case.txt,65
1,59,check.txt-1,24,main.txt,73
1,59,check.txt-1,22,gcd.txt,52
1,59,check.txt-1,89,gcd.txt,54
1,59,check.txt-1,74,gcd.txt,64
1,59,check.txt-1,32,find.txt,53
1,59,check.txt-1,34,gcd.txt,46
1,59,check.txt-1,95,main.txt,73
1,59,check.txt-1,28,gcd.txt,41
1,59,check.txt-1,58,gcd.txt,46
1,59,check.txt-1,51,solve.txt,55
1,59,check.txt-1,94,count.txt,60
1,59,check.txt-1,47,check1.txt,28
1,59,check.txt-1,13,main.txt,74
1,59,check.txt-1,68,gcd.txt,35
1,59,check.txt-1,29,llg.txt,33
1,59,check.txt-1,74,main.txt,77
1,59,check.txt-1,91,main.txt,92
1,59,check.txt-1,33,check.txt,31
1,59,check.txt-1,46,main.txt,77
1,59,check.txt-1,43,main.txt,76
1,59,check.txt-1,38,main.txt,77
1,59,check.txt-1,6,main.txt,83
1,59,check.txt-1,85,main.txt,87
1,59,check.txt-1,45,getgen.txt,43
1,59,check.txt-1,93,gcd.txt,49
1,59,check.txt-1,48,bbb.txt,52
1,59,check.txt-1,4,calc.txt,38
1,59,check.txt-1,71,main.txt,80
1,59,check.txt-1,4,common.txt,47
1,59,check.txt-1,15,main.txt,69
1,59,check.txt-1,91,is_power_of_2.txt,47
1,59,check.txt-1,81,main.txt,80
1,59,check.txt-1,24,reduction.txt,67
1,59,check.txt-1,47,main.txt,67
1,59,check.txt-1,39,main.txt,88
1,59,check.txt-1,35,lenth.txt,61
1,59,check.txt-1,56,main.txt,64
1,59,check.txt-1,99,gcd.txt,46
1,59,check.txt-1,55,gcd.txt,39
1,59,check.txt-1,7,main.txt,74
